wallet,score
0x475a24c7c7679e3399cf55e90cb3d50a6aceea7b,1.4558482665303576
0xefb77e835ff52b121cc3292fba918d017722d8ca,1.452598788116277
0x49d56a8f4f79a639d50e622ba3c83e6297b51be5,1.4254343339829572
0xad0fc281ac377794fa417e76d68788a56e3040f0,1.425202110057469
0x091806040fd70b40bcda5e01d00eafad8d10ab56,1.4219921594302842
0x44a4e1bf18c2b5d34ffdfff5ba2921021d1e8c9a,1.406054791409629
0x1b622ca9c74185a7e21351ae9ac5ea74b9e8a75b,1.3575690968306662
0xc06320d9028f851c6ce46e43f04aff0a426f446c,1.3547893630103613
0x85be8a2dc0c1a59795bbba5864166475fd1aba84,1.3322946081932756
0xf71b335a1d9449c381d867f4172fc1bb3d2bfb7b,1.3256976080359455
0x93e26892f35fd40ed06bb54a7fb29780efe1c283,1.323657856598236
0xf95ca1324dae72be33e0d11bc5506e58f4321115,1.2997157404619493
0x3ba7984a49863dabd8282d08d6ec9496725ed7b8,1.2992849998806637
0x4ae958b4de0e6f21d51e73625fb9d5e0c3b0985f,1.2859192683971241
0xe72c3e0f988496825a32b07e937e44c327cefce1,1.2742957217807969
0xe79d9fc302e219084638026ace8786c77e4a3680,1.2709539942414818
0x757db7c1d65b1d3144e2afb3de8aa3d6ee87594c,1.2684881824056826
0x133289557d457f9eddd07989ab0920005c686181,1.2565437638056691
0x9a2642039e9b323e702eba1c2069a73fa602746d,1.2303189136373354
0x14647b01537939a49b6241dbd4b46b11cd8323eb,1.2299190053332634
0xa937f63ba1d69fd7e022fd50628b6d8fcfbde52d,1.2181530938849798
0x39a18ad49d61e983b09be188f602aef9be882c72,1.2108085943876226
0x743a87328003e3ef168f361eb442b841214d32a7,1.2057755170246385
0xeda65d065442b237c3399c70d28016c5632e4692,1.159084857038762
0x4c9f7207be28278b9dca129f2e211acfff48fb01,1.136869666129386
0xc83a1bb26dc153c009d5baad9855fe90cf5a1529,1.1357643715304522
0x42283fa21d5642c1744c2888f041ddea5d79149c,1.123927073429862
0x12c012ac4b947a072a1f6abb478d094094931215,1.1140438097825587
0x2a322e5bad802adc66bc1f526df7e9637efa7e64,1.07488634274492
0xf3ae3bbdeb2fb7f9c32fbb1f4fbdaf1150a1c5ce,1.0671250753412946
0xa021f23908955f3bee9d218debc48fc4838d1f9a,1.0626498894928198
0x67cfa602e0e336d28760e7bedfb3ed0c7b9e8fa1,1.0548601860739286
0x64c666e0e8dead91bf07330df2c31ff64ebbaf23,1.0407672864952457
0xd74f186194ab9219fafac5c2fe4b3270169666db,1.02315944769255
0x9581dd103b1f621771e843787dd8d250fb6bbd10,0.9868894274939503
0x99e9891ceb85b9eebe2e29a2b525d3b13a5b390c,0.9842470999642178
0x4672ba4679bd401cd53d9f358f24b8094615bec8,0.9834657884924068
0xcb1096e77d6eab734ffceced1fcd2d35ee6b8d15,0.9645218682461338
0xd4410e1c094a527723cd2f6bcb116965f3f449d9,0.958567132375036
0x48dafe1aac23a0a04a6df67414703b891f5d192f,0.9572175952455525
0x1272364f485d392bea04987aa4e50ca040c8301e,0.9449493702931447
0x482ba6028f0332aafea3cfc040d797350975efea,0.9391054894454485
0xed2ab4948ba6a909a7751dec4f34f303eb8c7236,0.937268982266826
0xde6b2a06407575b98724818445178c1f5fd53361,0.935205913949466
0x8b27de7f6a7542ee70e2420e1bc67fc479d01984,0.9280607142004741
0x7bf9075d5e3fcd7819a978cf3e8bb836adbef3e8,0.9200141639134674
0x22fa8cc33a42320385cbd3690ed60a021891cb32,0.9114854809346752
0xcc9372eadc443ce16c526408fcd7e32859d74ae1,0.9065471845037798
0x0f8e3711c5be6f91fb86e54d148b0efffc82b0e0,0.9004859115012747
0x6897625c2da7e985e9c22e0d7b27a960fc81d1d2,0.8644298195634849
0xd8a077da0bfa127dc280e8592ffe75f39b8b1984,0.8638793315506242
0x194647473826e8992d0f4bb9a93e3ae9f25923a9,0.8586114263535571
0x2756bb9746af8355f85394c5d034897ba2635e0c,0.8395560644559852
0x1e446c3ef038a26d8cf1c57700ea576ad7505798,0.8245108488668939
0x05908a050c81f51c35a108ce5a3edf52a92846de,0.8213441738272799
0xb5c4402ff7cbe97785dddc768c4e3a4f033474fb,0.8171716834925348
0xa3ba242f405fc8e93a00d50af162f723d7328631,0.8065879169674818
0xc20003d3581dbfea983ef36c46fa4bb1d7d17135,0.7991084597002454
0xdf4559f557d9a6414ea277594f37baf40a0679bc,0.797940529224471
0x0a220899395207b7428a4690e33458a72ce81b0a,0.7760127674880558
0x524e9b9b270fe4515696e50b9a81ed49a83a5dcd,0.7751719170007962
0x54c2778651e055c40d1af89c33276ec61dbda73c,0.7675789645594316
0xfc7f029b7a83921fcb68163cb4e1a30281de633e,0.7646603415183486
0x179ec6c6d395ba2eaa8106dfe9eaba6159b1e5ad,0.7640267439762609
0x66caee7b4ea189400ff84302362e97a0c9bba761,0.7610097856443888
0xec97b52fc79f9ec7e951f050c80f65cc087197d3,0.7492780332361525
0xfe0cd2b74ecfd613b4cb9f5603ab470ee813103d,0.7483958480474159
0x310c38da809237c13f89d678abb2e366180b928a,0.7443145482779758
0x1e21d538c7b6733ecc3ce593c47bf0c23240998c,0.7344994885986607
0xab69577c9d63e982fceaf841984cdcae53cf4458,0.7266113960217973
0xc546e5c769503fbab1326d9bb94ba200fe2d835f,0.71250320699022
0x5add1cec842699d7d0eaea77632f92cf3f3ff8cf,0.7123620904105841
0x8915814e90022093099854babd3ea9ac67d25565,0.7115255146750347
0x58f63a60ff5ff3cd7d2ac7efe0b9d4436fd4351c,0.708343035849694
0xb1050645b38ef4bd130d7743f4158fc700bec8a5,0.7020487014939091
0x093e4d20d9b2c3c8f68e8a20262d8fb8ebce08fa,0.6952370186375746
0x6d68c0f44e86587aa443ddb12ed9f10920195ada,0.6881228873627048
0x076012a40bdfaa24e427cabad606ccba493645ec,0.6834278206797817
0x5f8e50be79880b16bd75ebdab8638170511a0b5f,0.6813328319234048
0xb432863b3857f1cd9d78f5856a8d20693a8bc1a0,0.6779299520836639
0xac376cd0ef088e33268a2e90b031ff45a27a4b92,0.6704208676378451
0xe85457d43a161168136bfc3e46db2e9cb99eaa71,0.6654912203593268
0x5a803c73ce60f3f54e8db263c8033286c313ec3f,0.6540462659504186
0x45c147e57b99a2e3c4cff6ea9037f4a66392ea51,0.6480518474646139
0x5ff910c34db2ae9eeee29cf6902197cbc7b6812d,0.6471243618845837
0x34e1a69c42e620ec166ad5ca734cc9edc53b2093,0.6348246687355941
0xae1cfb433cec0740c40320d82b28ecb1caa4a1e7,0.6300579031362805
0xf5fc9c48f051799e42bdc63222f8575c1e515006,0.6249915746396655
0xc83972ea63c6caaf681b240edf96f616651b8252,0.6247212726844887
0xf1d1ccf5ecca0219c4ac845b5b8f369349a012d5,0.6203922827367898
0x12cd868f7c4543fd079d003cb512fcf4d9a2e99a,0.611490511587022
0x889abdd2bc0f3a884e607279ba132501698fbcd5,0.6089052745325225
0x191d15a4d69f03c2ef98842de54f6367866491ea,0.6045182075611514
0xd87666833ba1b370ac77f609696267ea8f30a727,0.6040298975114964
0x653b9d11f32b6f0b8bd2ae2724b2de5b031f8d8d,0.6006404024187818
0x9912bb9bbf4e867d3ab0fbb9a5497142673e17b1,0.5993984746381898
0xa8c32f3ddef0db7542b33fa491af68e51d1a18c2,0.5955674272599761
0xe0fd3b1d80e49fdb1fdbef66a6428819bdf51160,0.5950567065751726
0x7552ab18f8de66a51801d040b98afb0db5e38141,0.5944912718597317
0x793b18e6cf50d18b5c0c818ffea5a03038523fd1,0.5863974520040403
0x530baf3e924b3c487d266f1d15e16422f734b8b5,0.5832749780503858
0xb1a09f72ffd266e793afbe2232985e7ecdf41e5c,0.5783332942614662
0xa2dfaea03bf2140cab99e3de9f23f568c850b76a,0.5764438447880967
0x0aff497bd016000185b1c8302fa98a88ff4a4178,0.5758224520673618
0x0f3c2476fbf0ed09dff00ea7f4ef252dcc72e6f1,0.569249300417552
0x1a72e35af3d4d01e7fe333ee6567c8b5f5ef6a17,0.566174638657766
0x49707808908f0c2450b3f2672e012edbf49ed808,0.5542762411429953
0xb394e0a990a577f277ddb65547b6399898d78051,0.5480951829821067
0x4be62b7de5f4544d35300bf7de9114e997c5c5e1,0.5443076088785781
0xc55c7f66c7ffd1f639aeb11763a480e705cee617,0.5378678053372891
0xa9f036edbd41596ff0c2656fe1c9b0db1fb7a542,0.5339055409749525
0x663b1969f48fc2ad748be46dc90bab2e6f247f25,0.5326854614704732
0x7132ad0a72b5ba50bdaa005fad19caae029ae699,0.5241359563254759
0x32e00ba0370f63eb157d7222e36a36705ff9ac5b,0.5198641995266285
0x77e9309f7b424be078296dc448a9d21202bbf6b9,0.5156389763497914
0x3c970c2416287426410a74bc0801a7ac39b756f5,0.5153631174225505
0xdd14d182245a6e519692fc57a03653f92074cca5,0.5085982502421723
0x8a97caf3aacd43abb99f7989d7a3f1796b21feb0,0.5084842805833919
0xb821a5da474c1baa1f3e3e6e440171cf08c7396a,0.5064678165405491
0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f,0.5036152779686536
0xd01c38292139812405e5e0cf1d8a0e5e6f4b3b3f,0.502517686507
0x60860574f32b606e7188f578fbf164260634d1da,0.5018363773715704
0x194ea0cc3e42762a8e6face7548b2e910710466e,0.4960587177963144
0x5bdb04e9c760123f40512ee46b672577c0bd4905,0.4951851831378698
0xeb312f4921aebbe99facacfe92f22b942cbd7599,0.49100781804251525
0x65f53a8b88cdace856a2b1813f05f3e876e4f36f,0.49073629554882237
0x824d120f51c467ba355b0496627bb5942a09030d,0.48483265863050296
0x4c333a5e6f499e41f42c39bd5d5b3335dbb05454,0.48260095876133646
0xcb3a3acc2a80678f1a3ec72d6593ab47ccf1b8e0,0.4804997725259968
0xa7888f85bd76deef3bd03d4dbcf57765a49883b3,0.47410141340552303
0xeadf9078361564a41907ba5d177e465d111b2d2d,0.4709740349504629
0x5bcad63582246ec9d9cd50f1a02f53e99280731f,0.4708476125002613
0xe7072cdf38d3a6a4b92929abc302325f7b1ca628,0.46501502318636795
0x005fb56fe0401a4017e6f046272da922bbf8df06,0.46403035710023705
0xde6ccca84010b3f450ec7b95501c4cbe98ac84e9,0.46149252836822136
0xf9cb2124e95418c0e135771acbddc2d60d7df6ea,0.45537852023575126
0xf7c751457363e84f5fda68e527b318468f334cec,0.4548692265083833
0x30bea347d454965700d3a04277c632aad53f5c54,0.4534428723771859
0xd05b92a6acf9dbe3c9f544cb9c4014336c620748,0.45309906270423805
0xf7b7bac7d6ff1191e2120c9f53413030f2be45d7,0.44643954527601726
0x15e7e224dcfa4dba59f342f01c70007b8a8f4aa0,0.4348036210148943
0x47f71a88019fb9327b71ffadfafce766e8edb584,0.43410933866244644
0x919d1a5c82ef275d87819052379a6d01050ae210,0.4330179907666877
0xaa54951025f005c313440e742a9ff07ecaa99ff8,0.42893754139344353
0xd99ceeaadf2f5f51ee7075a9bc7410e854095b0b,0.426977403758804
0xa6fb82e2026a79bbc22261686793e48639a43d6b,0.4253804043236036
0xd97a8cca6b2bc3649b838d84553e29a44292661b,0.42516213228344696
0x9505cf9822148a00782c7dd29a4341ecb98a6717,0.4249889459554738
0xb87f5110f19a42058908343ee10e5337a2b11187,0.42488735622540097
0xeb21209ae4c2c9ff2a86aca31e123764a3b6bc06,0.4247077365005001
0x58801cca47b332990100a39d4c39e73c90e959ea,0.4245248382175346
0xcb5f59ffe36b8fbea1676c7475d036d8da1f7615,0.42372763926655227
0x08d64d365bf7bf47869e0e5e95ef07bfeba6152a,0.4209537514137706
0xfbc95b9892926904ad8806e06a5bb6341d49c840,0.42083433745831633
0xc134c9ef7bbb25729e51a4dcbfabf825be9cb514,0.4205322519772624
0x1f2c2c21786f3e0bfa90e9e8246d3b34debde972,0.4177016786028479
0xda9720f3ec799485a3bf4e54fac310afd0d30884,0.4144224104498518
0x4a2b6651f8536275b47fc424d8c62667e11ade8c,0.41133134443492686
0x639ade8805c0081ea5da9495bb50751003e827cc,0.41098141977010616
0x7f10b0a8ece3fbf89df5422862cba7229ac3596b,0.40953322846958495
0xab1348b382eaec3d4a05cb85c999fc205b45292c,0.4072603788768109
0x227caa7ef6d955a92f483db2bd01172997a1a623,0.4058067781958698
0xd35db3b19c8c2a60b8613e5b30aadcd290c99e75,0.3997108993590842
0x1390226250fce95daa32651aad9eb92931b1c062,0.39851903478125383
0x40fd597e491ccb661e470417197ae681957f5724,0.3955227812132874
0x73a45f3e853058ab8044ebf2b10b6fc5a5c8423f,0.39446755893519897
0x4e618a87fd859eeb0a720aca97d3bdebbf0ce212,0.3919110079587452
0x761eeb672acfa29fda7a0c2c92ff07a8844f3aff,0.3900906600760759
0x6e7f19cd23049c7118e14470e2bf85d2e26ee0ae,0.3853686935469378
0x8000dcb9bf4633ee0e42453c0465228eec9e9216,0.3853354710907916
0x2217651e65f9de952ba71a296faf3358cc0bc7df,0.38075289892276576
0xbe03a2569d10fd10bdbfe84f5f2e22d9cec4acd0,0.3800678384792013
0xb4fdb19180ba5890ad589f23957849c51140a842,0.37986749690682226
0x3753e1088f81087f56cc19abe5eead7bfedc1022,0.3794399528951656
0x89f5c310edc7da1d57fd01048bce9dc111c67dc9,0.37507791006960123
0x7bbda22ff9a07aae71e4b143330b2d76a01f15bd,0.37290682932371805
0x9b0c19000a8631c1f555bb365bde308384e4f2ff,0.3721013323634039
0x07bab67a3aad03413de50417142f65fd5ad77687,0.3715422308492576
0x47a761bb9e970ac93cb571c4614c4ca643714e4f,0.37123398047739115
0xdd4a5731c80319d2fa1b2102f899c7a3c8421de2,0.37122428568018967
0x7a16ff8270133f063aab6c9977183d9e72835428,0.37122428568018967
0xa375c9f0812d17ea05d07aa3a55cafea862cc92f,0.37122428568018967
0xa663455e2e54b62e918f0cbd994a339c307179ec,0.3711656342844632
0x41fa28ca6d17aef97d641aa230e57243b10afcd4,0.36948200289167926
0xdf326ac661a2bea8547b3786b990b7ada709164a,0.3673784254269851
0x77693ff03fd85f9181e5e577b8cabfddac00880a,0.36717824995480985
0x675d37489a7a64c051d0204e5c72a469f6558a47,0.36364673108711404
0x1ec3d7c935965bbcb5bcbd1b41a42c7d811669b2,0.36336927508425426
0x9ab2595170aac2d1169017a35fcfcac71c1369c7,0.36002603827094753
0x596a64198a8cce9c8a2f0d1076f0e3d84ff733c6,0.35566010824310784
0xb3a970111f2ab96f826e34b79b7dfd037d5e541d,0.3533791273221342
0xf6aaada76ea7f044ffa028565b028740dce5389f,0.3530121119409455
0x4634826b13a6f4eded44539a9aae119438c1517b,0.351111105882559
0x8ebcb7c9fc21fa0d21adca6181f0728be932839d,0.35024095391159266
0x761df92194faa59ea31b828d1bd27ed95b257d20,0.34720136189732387
0xba71b56fd0b590ed2a6992ed57a34c1391940513,0.33482846981271547
0x41980e3ae9f3cec843ab191adbb6357e4183cd17,0.33450297318013156
0x8038c9e697df2c530c22d4cd35ba8bda59364de7,0.3326168120230224
0x48de60323a3eb75cfe0572c5a72986d4a85b8569,0.3315531226079523
0xd09c9911980ddc199752fefb611e5d9e634a2cff,0.33053953766502897
0x05ac2c01661eb6aba0f88a78dc306c84af90bf69,0.3303035266800471
0x906d31b2ee92c4bc720232112274a0e1ffb0ad6e,0.3248212499701659
0x4f00a16d909e3c9df5b5e7be30b2af0b0e67c5a3,0.32384399620127113
0x8a1034e56b0ee90d9b2a2d4d63b07bcac9457283,0.32207989489842703
0x32d2d8a08e29668492724b83d81c750123b6b905,0.32051087455848104
0x721096bcd32a2a653efa5633b9fa1e07359d9746,0.3197326938962223
0x3b69035f18e923ad2144f775a6156931f9b15d2d,0.3193871399150524
0x645c7eda69cc5a76d93003a5faf0f16d95ee331c,0.31926050640786496
0x065ad8ae434ad88cf67c031a9748b6719301cedb,0.31604323010194535
0x49a70acb5ea5eb10fe232d59dce0e35dfef85120,0.3114820857602292
0xb3805e5f44b97dab82bc00d63f7f8c5a56b96d8d,0.3099091675486581
0xcf6ce1174b7ad8b57876b1fc1f2979a63af76aca,0.30734866548735146
0xea925bc8ebddca6cf6968dec567d88c71582d168,0.30643922012462843
0x03c82053af93baabae2ffe1198f183e25f5abf58,0.3060547340336934
0x735f4775594ba291c1a79c36d4a99889143600e3,0.3059833119504122
0x933258bddd49beeca77f6d1889633c5429af45ea,0.303599254756217
0xe5350e927b904fdb4d2af55c566e269bb3df1941,0.30221027288122915
0x3b983b701406010866bd68331aaed374fb9f50c9,0.30182305063882875
0x2fb6d88b4c2ea5af5ec92616d9c0892869a63e8a,0.2999193642605881
0x0101dc6e00ecb4c26e6db7daf7f96b4180ef3c02,0.2989896552074491
0x94fa8efdd58e1721ad8bf5d4001060e0e1c4d58e,0.2986348213342312
0x7d1f9f1f7ae36a75c6d78c7dca452a88558ed084,0.29614046165851454
0xeba44c3668ac86b2ee0ce0b817f990d32ea0fdad,0.2960541698475646
0xc843f3308bfb097447d97b611bfb516d6b8f1fed,0.2911765673218744
0x7c4b78c84d07e289b397e3a348cd90a6828eeb9e,0.2903938899502795
0xec6ea79dddfcf2f9185464f3efb1285c8c22380d,0.28814209008787534
0xde464c0307b1e35264b70aac3797ceeff3966cc8,0.28797134704376326
